,tmdb_id,name,place_of_birth,deathday,gender,known_for_department,popularity,profile_img_url,birthday_dt,year,month,weekday
1986,1307150,Shin Hyun-tak,South Korea,,2.0,Acting,2.296,https://image.tmdb.org/t/p/original/re6Ao56q2ZrFpUcQgNv3db7fxo0.jpg,1980-03-21,1980.0,3.0,4.0
1987,2333298,Hwang In-yeop,"Seoul, South Korea",,2.0,Acting,5.766,https://image.tmdb.org/t/p/original/1FaGpu5hWXOxKRgjTJWIAb0bDY3.jpg,1991-01-19,1991.0,1.0,5.0
1988,1499933,Yoon In-jo,,,,Acting,1.311,,1980-10-21,1980.0,10.0,1.0
1989,2477044,Yoon Hae-young,"Seoul, South Korea",,1.0,Acting,2.138,https://image.tmdb.org/t/p/original/AgrI9Rs2poH9ZUKPCuzILO32V0K.jpg,1972-11-19,1972.0,11.0,6.0
1990,3538445,Han Da-min,South Korea,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/unzINajS7n1LxcpXk4UaXEbxoZU.jpg,1983-11-01,1983.0,11.0,1.0
1991,1257594,Kim Min-jun,"Busan, South Korea",,2.0,Acting,1.558,https://image.tmdb.org/t/p/original/1kj2pLCBHIaQWgKhbxQHaZiMUop.jpg,1976-08-24,1976.0,8.0,1.0
1992,1826606,Lee Seung-joo,,,2.0,Acting,1.227,https://image.tmdb.org/t/p/original/aSYsf01PadwgAfIG9A1Pb68jMoT.jpg,1981-06-20,1981.0,6.0,5.0
1993,2476362,Kim Jae-Yong,,,2.0,Acting,1.346,https://image.tmdb.org/t/p/original/2KYTsgrM1tQ2eIzvgXBD7mWoMS4.jpg,1994-02-13,1994.0,2.0,6.0
1994,1257963,Lee Joon,"Seoul, South Korea",,2.0,Acting,4.346,https://image.tmdb.org/t/p/original/bF3Zg2vzl4wUnFgcPhcS1J3Csxe.jpg,1988-02-07,1988.0,2.0,6.0
1995,1257629,Seo Woo-rim,,,,Acting,0.777,,,,,
1996,1707627,Gil Ha-Ra,,,,Acting,0.6,,,,,
1997,573792,Kim Min-jae,"Tongyeong, South Gyeongsang, South Korea",,2.0,Acting,4.555,https://image.tmdb.org/t/p/original/iO6DazwKsFMfUMRbyTFkL70Rhun.jpg,1979-03-20,1979.0,3.0,1.0
1998,552156,Hong Kyung-in,"Seoul, South Korea",,2.0,Acting,1.457,https://image.tmdb.org/t/p/original/7F8pXNxHyDjWaKz4KdtWSvi4AAR.jpg,1976-10-27,1976.0,10.0,2.0
1999,2145562,Myung Ji Yun,,,,Acting,0.6,,,,,
2000,141150,Kim Hyeong-beom,"Nonsan, South Chungcheong, South Korea",,2.0,Acting,0.98,https://image.tmdb.org/t/p/original/1oqZGC7eIxU9hMAJrEUuYKBwF72.jpg,1974-11-25,1974.0,11.0,0.0
2001,3289678,Baek Ji-hye,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/AiBPzW0mnU5vJU4c70V4yRxaT3S.jpg,,,,
2002,1798507,Choi Woo-Suk,,,,Acting,0.6,,,,,
2003,123824,Gong Jeong-hwan,"Masan, South Gyeongsang, South Korea",,2.0,Acting,2.193,https://image.tmdb.org/t/p/original/v4O5Ua8MDKO6UFnz3TWuzA0ujrX.jpg,1976-02-15,1976.0,2.0,6.0
2004,3481960,Jung Woon-Sun,South Korea,,1.0,Acting,0.98,https://image.tmdb.org/t/p/original/3fTTIvZZCm3LLKKKmCKTloVmGYI.jpg,1983-04-10,1983.0,4.0,6.0
2005,64453,Cho Jae-hyun,"Seoul, South Korea",,2.0,Acting,3.52,https://image.tmdb.org/t/p/original/54ZAfu0l1xzfzEpcyhk668c26IS.jpg,1965-06-30,1965.0,6.0,2.0
2006,552075,Lim Seung-dae,,,2.0,Acting,1.424,https://image.tmdb.org/t/p/original/a3e14rmoUFTKm4RsOu301Thyb5j.jpg,1971-02-08,1971.0,2.0,0.0
2007,2381733,Kim Chae Yun,,,,Acting,0.6,,,,,
2008,1770972,Lee Na-jeong,,,1.0,Directing,1.266,https://image.tmdb.org/t/p/original/3FtAMi3SwmdpzsXo59CS0ywyEgW.jpg,,,,
2009,1137337,Maeng Se-chang,,,2.0,Acting,0.713,,1991-11-13,1991.0,11.0,2.0
2010,2480883,Lee Joo-been,,,1.0,Acting,5.46,https://image.tmdb.org/t/p/original/jVZ4MDTJmXJvVWYWpX1QNdQEb0p.jpg,1989-09-18,1989.0,9.0,0.0
2011,2463266,Jung Young-ju,"Seoul, South Korea",,1.0,Acting,2.803,https://image.tmdb.org/t/p/original/oPHCzElm0I0cR6sB1WTutvtKAtI.jpg,1971-05-23,1971.0,5.0,6.0
2012,25002,Lee Byung-hun,"Seongnam, Gyeonggi, South Korea",,2.0,Acting,13.489,https://image.tmdb.org/t/p/original/pY4pwYO8qwtzvuzpzRczDACDiVA.jpg,1970-07-12,1970.0,7.0,6.0
2013,1436248,Um Tae-goo,"Seoul, South Korea",,2.0,Acting,6.38,https://image.tmdb.org/t/p/original/f5vUvEXBSGwIVaj3tQGMA1i7AEk.jpg,1983-11-09,1983.0,11.0,2.0
2014,1888192,Ivy,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/1fRN1vsskvNq9WQOkrglydSAuVi.jpg,1982-11-07,1982.0,11.0,6.0
2015,3489653,Park Jae-jun,,,2.0,Acting,0.98,https://image.tmdb.org/t/p/original/9EYPTKpxVlBPg9N53Q8LCFQcaED.jpg,2014-12-03,2014.0,12.0,2.0
2016,1243590,Kim Ja-ok,"Busan, South Korea",2014-11-16,1.0,Acting,3.656,https://image.tmdb.org/t/p/original/eBmQi54331s5kwhU8HYh8YRHkj3.jpg,1951-10-11,1951.0,10.0,3.0
2017,1523052,Shin Sung-woo,"Seosan, South Chungcheong Province, South Korea",,,Acting,2.251,https://image.tmdb.org/t/p/original/y2dfzGyY27lRqYmUrHJ3j91IJH.jpg,1967-05-28,1967.0,5.0,6.0
2018,3780396,Kim Joon-hyung,,,2.0,Acting,0.652,https://image.tmdb.org/t/p/original/AcuoxGA5YXpYjw3fZg9K1FiT7EZ.jpg,1982-12-07,1982.0,12.0,1.0
2019,139516,Kim Sung-Min,"Seoul, South Korea",2016-06-26,2.0,Acting,1.612,https://image.tmdb.org/t/p/original/6Iq74UaeoEa3oneDJWYh2Gt3PeB.jpg,1973-02-14,1973.0,2.0,2.0
2020,1761327,Yun Seong-sik,,,2.0,Directing,0.6,,,,,
2021,2359299,Kang Hye-won,"Yangsan, South Gyeongsang, South Korea",,1.0,Acting,7.177,https://image.tmdb.org/t/p/original/gMwXEcwN1PMeB2HX6AnluZ9WRxl.jpg,1999-07-05,1999.0,7.0,0.0
2022,1563782,Son Hyeon-woo,,,2.0,Acting,0.694,,1979-05-25,1979.0,5.0,4.0
2023,3080462,Choi Hyun Suk,,,,Acting,0.6,https://image.tmdb.org/t/p/original/djNS9sxnebF4j4ewn9Xb2nS6TTn.jpg,,,,
2024,1299516,Song Sae-byuk,"Gunsan, North Jeolla, South Korea",,2.0,Acting,1.374,https://image.tmdb.org/t/p/original/1xi4n5pkh5e2v3dtavPMT0sa55x.jpg,1979-12-26,1979.0,12.0,2.0
2025,2221392,Yoo Sung Joo,South Korea,,2.0,Acting,1.947,https://image.tmdb.org/t/p/original/bB6ddgjx34X3W3yJRrEfzordLXP.jpg,1973-11-12,1973.0,11.0,0.0
2026,2752543,Lee Se-hee,"Cheonan, South Chungcheong, South Korea",,1.0,Acting,7.019,https://image.tmdb.org/t/p/original/vpa9X8XP5R25xQ80HHFBsrnBwuH.jpg,1991-12-22,1991.0,12.0,6.0
2027,572173,Choi Jae-sup,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/AblXBoGtLVLCiKIDvt175DMdk6d.jpg,1973-09-30,1973.0,9.0,6.0
2028,1998038,Seo Yeon-woo,,,1.0,Acting,1.329,https://image.tmdb.org/t/p/original/jnlg98onJjiVuafN3vpjPDgutOY.jpg,2013-01-04,2013.0,1.0,4.0
2029,2145565,Lee Ye Rim,,,,Acting,0.6,,,,,
2030,1528090,Kim Nam-joo,"Seoul, South Korea",,1.0,Acting,1.418,https://image.tmdb.org/t/p/original/pJ5qOYzapFDqyeA774vj5wuWc39.jpg,1995-04-15,1995.0,4.0,5.0
2031,3155118,Lee Joo-myung,,,1.0,Acting,4.013,https://image.tmdb.org/t/p/original/epy7Mf7LKfIk0yDku4QeEjbSa1X.jpg,1993-12-01,1993.0,12.0,2.0
2032,1878891,Lee Kang-Min,,,2.0,Acting,0.933,,1990-12-28,1990.0,12.0,4.0
2033,3712509,Lee Seo El,,,,Acting,0.6,https://image.tmdb.org/t/p/original/AXlMxKQ3GG9rbmYKkhLHMu9Nj3.jpg,,,,
2034,138521,Kim Hee-chang,,,2.0,Acting,1.961,https://image.tmdb.org/t/p/original/7zLM9KCSWOoXBiDIycfv57EEC4j.jpg,,,,
2035,2145620,Chris Jo,,,,Acting,0.6,,,,,
2036,1540248,Kim Yoo-bin,South Korea,,,Acting,1.62,https://image.tmdb.org/t/p/original/dJQ4pDfWWgTla5JlN4IIUolI6q2.jpg,2005-01-14,2005.0,1.0,4.0
2037,70338,Gong Hyung-jin,"Seoul, South Korea",,2.0,Acting,3.087,https://image.tmdb.org/t/p/original/Qr28OEOVsWTkoZOdJo11VSQmQn.jpg,1969-04-10,1969.0,4.0,3.0
2038,2519070,Chang Ki-ha,"Seoul, South Korea",,2.0,Acting,1.22,https://image.tmdb.org/t/p/original/xxzMvMshzZFPliSr6ocbimzpUjw.jpg,1982-02-20,1982.0,2.0,5.0
2039,3497848,Kang Dae-hyun,,,,Acting,0.98,https://image.tmdb.org/t/p/original/cKu09vvT7bOs5KAlJUAWukbfYMd.jpg,2003-07-15,2003.0,7.0,1.0
2040,2141531,Ahn Ji-ho,,,2.0,Acting,4.493,https://image.tmdb.org/t/p/original/9fWhH0j84Ou72CSEdOpNB79X7QG.jpg,2004-01-05,2004.0,1.0,0.0
2041,2663919,Yoon Byung-hee,"Seoul, South Korea",,2.0,Acting,16.561,https://image.tmdb.org/t/p/original/gqc54lu89t9tGRr72Cuj4FlXNYt.jpg,1981-12-07,1981.0,12.0,0.0
2042,1565973,Shin So-yul,,,,Acting,0.6,,,,,
2043,1276894,Park So-young,,,1.0,Acting,3.095,https://image.tmdb.org/t/p/original/y0iz0efsDWw2Ih61etKVBw4KZFk.jpg,1997-02-07,1997.0,2.0,4.0
2044,3080467,Kim Jun Kyu,çungçu,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/4PWSmud8IG8MnN6iB4ntsWtCr6F.jpg,2000-09-09,2000.0,9.0,5.0
2045,1238592,Lee Dong-wook,"Seoul, South Korea",,2.0,Acting,13.643,https://image.tmdb.org/t/p/original/8Tjp05js8DcumdBnv2QzQTON5pN.jpg,1981-11-06,1981.0,11.0,4.0
2046,2438093,Shin Hyun-ho,,,,Acting,0.6,,,,,
2047,2265622,Lee Won-Jae,,,2.0,Acting,0.6,,1978-11-29,1978.0,11.0,2.0
2048,531736,Lee Je-hoon,"Seoul, South Korea",,2.0,Acting,8.767,https://image.tmdb.org/t/p/original/pSC05Cm8h8XEK6CS6Ak3qULbHfR.jpg,1984-07-04,1984.0,7.0,2.0
2049,42797,Ha Seung-lee,"Seongnam, Gyeonggi, South Korea",,1.0,Acting,3.322,https://image.tmdb.org/t/p/original/3gdopvwU9Qio7bUWIAUNZrRDMkj.jpg,1995-01-09,1995.0,1.0,0.0
2050,1191491,Choi Phillip,,,2.0,Acting,0.68,https://image.tmdb.org/t/p/original/tFBZJmp5sfupKDyXEZduU86B7Gz.jpg,1979-08-18,1979.0,8.0,5.0
2051,1149918,Cha Hyun-jung,"Seoul, South Korea",,1.0,Acting,1.297,https://image.tmdb.org/t/p/original/iVnN6aJyC9sxvFPykfLg5A2ZCLQ.jpg,1983-11-18,1983.0,11.0,4.0
2052,3502252,Lim Ji Sub,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/8EIUAlCih8oZljkxfK15Xaojcue.jpg,1998-11-12,1998.0,11.0,3.0
2053,2214888,Kim Hye-yoon,"Seongnam, Gyeonggi, South Korea",,1.0,Acting,12.97,https://image.tmdb.org/t/p/original/7WFkvDHqxS6xTpKBYpJyjd22e44.jpg,1996-11-10,1996.0,11.0,6.0
2054,1471054,Seohyun,"Seoul, South Korea",,1.0,Acting,6.301,https://image.tmdb.org/t/p/original/kVyICNlOp40PpeEKSZSzzZ4qnUi.jpg,1991-06-28,1991.0,6.0,4.0
2055,1299218,Dong Bang-woo,"Gongju, South Chungcheong, South Korea",,2.0,Acting,2.823,https://image.tmdb.org/t/p/original/nFqRLymfCOfdbFk1U930ZVDtSOf.jpg,1952-07-26,1952.0,7.0,5.0
2056,1256349,Jo Bo-ah,"Daejeon, South Korea",,1.0,Acting,11.691,https://image.tmdb.org/t/p/original/shDdpDQk5jPCZAI9nxikQV5fokc.jpg,1991-08-22,1991.0,8.0,3.0
2057,3214138,Won Ji-an,"Bucheon, South Korea",,1.0,Acting,3.482,https://image.tmdb.org/t/p/original/cMPm0hAhsRyTnPrI0X8oNqRDJt4.jpg,1999-08-17,1999.0,8.0,1.0
2058,1180185,Choi Jae-sung,Seoul - South Korea,,2.0,Acting,4.371,https://image.tmdb.org/t/p/original/l6wTRfPF8R1j62ozp7bHo1Kr8bp.jpg,1964-11-18,1964.0,11.0,2.0
2059,1256390,Sung Hoon,"Daegu, South Korea",,2.0,Acting,8.418,https://image.tmdb.org/t/p/original/wGNCbshSo0YBcrsUCxfWMR9DLNr.jpg,1983-02-14,1983.0,2.0,0.0
2060,1706959,Heo Jung-eun,,,1.0,Acting,4.192,https://image.tmdb.org/t/p/original/vuUaTEtERmz8uyeJq1q4l2mOPKV.jpg,2007-09-14,2007.0,9.0,4.0
2061,1565993,Lee Si-woo,"Hamheungbu, South Hamgyong province, Korean Empire [now Democratic People's Republic of Korea]",,1.0,Acting,20.516,https://image.tmdb.org/t/p/original/btlUCyukAppRNbmfzFyV2vZOPQz.jpg,1997-09-05,1997.0,9.0,4.0
2062,1954876,Choi Hang-yong,,,2.0,Directing,0.84,,,,,
2063,1249374,Kim Yu-mi,,,1.0,Acting,0.6,,1990-04-26,1990.0,4.0,3.0
2064,3130530,Jeong Jun-Hwa,,,,Acting,0.6,https://image.tmdb.org/t/p/original/h9PcHHMlAZHhk3Vor9Uf0j24Dyh.jpg,,,,
2065,1254019,Lee Hyo-ri,"Cheongju, North Chungcheong, South Korea",,1.0,Acting,3.217,https://image.tmdb.org/t/p/original/Aqh1tYW4FEOcyqL8FLs5gRAB0V2.jpg,1979-05-10,1979.0,5.0,3.0
2066,2059874,Lee Joo-heon,"Daegu, South Korea",,2.0,Acting,0.708,https://image.tmdb.org/t/p/original/z7J4qo2ghkeyAbKsf2mQD7JFncg.jpg,1994-10-06,1994.0,10.0,3.0
2067,96631,Hur Jin-ho,"Jeonju, North Jeolla, South Korea",,2.0,Directing,1.635,https://image.tmdb.org/t/p/original/tFh3wQY0MQreWMBAo9r7ZMMUSfF.jpg,1963-08-08,1963.0,8.0,3.0
2068,1353821,Ko Sung-hee,  United States,,1.0,Acting,8.192,https://image.tmdb.org/t/p/original/62V0jFhQd7HJRCbjQ58oVmN4FuI.jpg,1990-06-21,1990.0,6.0,3.0
2069,77318,Siwon,"Seoul, South Korea",,2.0,Acting,9.6,https://image.tmdb.org/t/p/original/tUgdHQXrmrb0VgUeaT6bbeqfkA6.jpg,1987-02-10,1987.0,2.0,1.0
2070,117498,Oh Ki-hwan,,,2.0,Directing,1.034,,1967-01-01,1967.0,1.0,6.0
2071,1113135,Jo Mi-ryung,"Seoul, South Korea",,1.0,Acting,1.955,https://image.tmdb.org/t/p/original/jMfHwMwLZRCIzOIV9kBZ6FFjxpN.jpg,1973-04-16,1973.0,4.0,0.0
2072,3138823,Lee Ji-won,South Korea,,1.0,Acting,1.147,https://image.tmdb.org/t/p/original/lT0kahKZfRhdGikd8KKTkVlgVOd.jpg,1995-06-20,1995.0,6.0,1.0
2073,3775579,Jeon Hyun-tae,,,,Acting,0.6,,,,,
2074,1565088,Kim Min-gue,,,2.0,Acting,15.474,https://image.tmdb.org/t/p/original/w4NojHsHdLGf7LLoT6jfyDcE8K6.jpg,1994-12-25,1994.0,12.0,6.0
2075,560065,Kim Byung-Choon,South Korea,,2.0,Acting,0.873,https://image.tmdb.org/t/p/original/yXUrKp7agBgVf6CsCTCIxmDv5ac.jpg,1966-06-13,1966.0,6.0,0.0
2076,1576059,Jeong Ha-dam,"Seoul, South Korea",,1.0,Acting,2.909,https://image.tmdb.org/t/p/original/xLYqt1GQqA0UzRmNH6Xo7EIz7mH.jpg,1994-02-28,1994.0,2.0,0.0
2077,2688877,Roh Jae-won,,,,Acting,0.6,https://image.tmdb.org/t/p/original/8M4PRXZGllg3yrwluJraP1bakLO.jpg,,,,
2078,2122466,Lee Bom,South Korea,,1.0,Acting,3.316,https://image.tmdb.org/t/p/original/hhSS70dzi33qqBcbXQ5DRFV57Qd.jpg,1993-07-24,1993.0,7.0,5.0
2079,1674549,Kim Soo Yun,,,,Acting,0.6,,,,,
2080,1492379,Hyun-hee Kim,,,,Acting,0.6,,,,,
2081,1472200,Jang Ah-young,,,,Acting,0.625,,1989-06-03,1989.0,6.0,5.0
2082,1878948,Joo Sung Woo,,,,Directing,0.98,,,,,
2083,2063510,Kim Myeong-Hwan,South Korea,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/rKMN5ndCcWN2av5MoNaEbQvNhDd.jpg,1984-01-10,1984.0,1.0,1.0
2084,1723499,Shin Se-hwi,,,1.0,Acting,1.291,https://image.tmdb.org/t/p/original/4Cseml8tpyYkkvupb4yG04NiX7A.jpg,1997-06-03,1997.0,6.0,1.0
2085,1257613,Go Joo-won,,,,Acting,2.352,https://image.tmdb.org/t/p/original/vUUpHyLJJ7tMk41cVvk7gj0hXDX.jpg,1981-10-16,1981.0,10.0,4.0
2086,1138821,BoA,"Namyangju, Gyeonggi, South Korea",,1.0,Acting,3.253,https://image.tmdb.org/t/p/original/fZmjUsnLS9QETQrnUkObmX0GKhQ.jpg,1986-11-05,1986.0,11.0,2.0
2087,989366,Han Hee,"Seoul, South Korea",,2.0,Directing,1.756,,,,,
2088,2663924,Yang Hye-Jin,,,,Acting,1.16,https://image.tmdb.org/t/p/original/x4fzcTh48huUwwXp8kuH69rOUJd.jpg,,,,
2089,496935,Seong Byeong-sook,,,1.0,Acting,1.694,https://image.tmdb.org/t/p/original/cFVOqICCoXVgdBTip1ZwgGlXqw2.jpg,1955-01-20,1955.0,1.0,3.0
2090,3038587,Kim Sun-hwa,,,1.0,Acting,2.13,https://image.tmdb.org/t/p/original/ipoXOdMjoLTbVbFP4EWHR7sz12l.jpg,,,,
2091,126743,Lee Chung-ah,"Siheung, Gyeonggi, South Korea",,1.0,Acting,7.972,https://image.tmdb.org/t/p/original/55UFbVcSLmkOxAplWWUMgRUXkAh.jpg,1984-10-25,1984.0,10.0,3.0
2092,3330331,Choi Moon-hee,"Damyang, South Jeolla, South Korea",,1.0,Acting,0.6,,1997-04-25,1997.0,4.0,4.0
2093,1989403,Shin Joohyup,,,,Acting,0.766,https://image.tmdb.org/t/p/original/A2AToxE91pSzUWO9xQjDcAh9vFF.jpg,,,,
2094,2035488,Son Suk-ku,"Daejeon, South Korea",,2.0,Acting,10.638,https://image.tmdb.org/t/p/original/natZWFVBAWLKWCYebgVGywHtsME.jpg,1983-02-07,1983.0,2.0,0.0
2095,2015116,Yoon Gun,"Seoul, South Korea",,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/avlDoo0I647OiOFa6ZVRqObkZcA.jpg,1975-01-07,1975.0,1.0,1.0
2096,1500922,Kim Yu-gyeom,"Seoul, South Korea",,2.0,Acting,0.706,https://image.tmdb.org/t/p/original/zBhzUbXpdfSEXudhyoMFQWfI9lP.jpg,1997-11-17,1997.0,11.0,0.0
2097,989991,Lee Byung-joon,"Seoul, South Korea",,2.0,Acting,6.038,https://image.tmdb.org/t/p/original/zDzNaoUfIJt2mCPyvwka9pcbwZU.jpg,1964-01-27,1964.0,1.0,0.0
2098,2297479,Jung Hee Chul,,,,Acting,0.6,,,,,
2099,1564175,Jin Ki-joo,"Seoul, South Korea",,1.0,Acting,6.169,https://image.tmdb.org/t/p/original/5BcEPPxmqf63auxrzxyOfjkmn6M.jpg,1989-01-26,1989.0,1.0,3.0
2100,1251234,Jung Yong-hwa,Busan - South Korea,,2.0,Acting,3.59,https://image.tmdb.org/t/p/original/rXmIOPbkYverimsJ6iboPw58yF4.jpg,1989-06-22,1989.0,6.0,3.0
2101,550683,Kim Hee-won,South Korea,,2.0,Acting,4.876,https://image.tmdb.org/t/p/original/sDCxskfmmNidOjV2LwsWh9dAVbN.jpg,1971-01-10,1971.0,1.0,6.0
2102,2190254,Ko Woo-rim,,,,Acting,0.6,,,,,
2103,1875646,Kang Mi-na,"Icheon, Gyeonggi, South Korea",,1.0,Acting,7.031,https://image.tmdb.org/t/p/original/5uUTLbRI9zJFC3BN13iwtdbnnvg.jpg,1999-12-04,1999.0,12.0,5.0
2104,1763211,Kim Chae-eun,,,1.0,Acting,10.47,https://image.tmdb.org/t/p/original/imhMqfITNcchqlIhWCd94eMgiI4.jpg,1995-10-17,1995.0,10.0,1.0
2105,2595111,Jin Ho-eun,South Korea,,2.0,Acting,5.039,https://image.tmdb.org/t/p/original/qUbjtCCnltqTXaK4hZUHOdUBDMl.jpg,2000-09-01,2000.0,9.0,4.0
2106,1798504,Lee Hyun-Kyung,,,,Acting,0.6,,,,,
2107,118657,Park Ji-Il,South Korea,,2.0,Acting,2.584,https://image.tmdb.org/t/p/original/lQRlAAR7FFwb7ieNtbj4OZcK6uh.jpg,1960-01-01,1960.0,1.0,4.0
2108,1630451,Yoon Young-joon,,,2.0,Acting,0.828,,1974-07-31,1974.0,7.0,2.0
2109,1336801,Han Jae-yeong,,,2.0,Acting,1.22,,1978-10-24,1978.0,10.0,1.0
2110,1860101,Lee Elijah,"Changwon, South Gyeongsang, South Korea",,1.0,Acting,4.699,https://image.tmdb.org/t/p/original/hbgCp7KBMlP85CLSaGUKG2xJnpe.jpg,1990-02-19,1990.0,2.0,0.0
2111,121731,Lee Young-eun,"Daegu, South Korea",,1.0,Acting,3.771,https://image.tmdb.org/t/p/original/5HYV8XVojWUPxBp5KbvprsuNFel.jpg,1982-08-09,1982.0,8.0,0.0
2112,1420406,Han Tae-Il,South Korea,,2.0,Acting,1.4,,1941-10-16,1941.0,10.0,3.0
2113,3685588,Lee Ji Hyun,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/zozvl29PQeAxxIhvmPHNDYRBNSc.jpg,1984-08-24,1984.0,8.0,4.0
2114,2561469,No Gwang-Sik,,,,Acting,1.566,https://image.tmdb.org/t/p/original/iz0K54NcDxunWCHR1Mkv1WZTDcg.jpg,,,,
2115,1222951,Yoo In-young,South Korean,,1.0,Acting,8.94,https://image.tmdb.org/t/p/original/x0vOHmoA04xhImosJ2o4UOXxJxh.jpg,1984-01-05,1984.0,1.0,3.0
2116,1676283,Kim Kyu Jong,,,,Acting,0.6,https://image.tmdb.org/t/p/original/1AHoF2Kw8z9jJhUHIxPdrneYIFx.jpg,,,,
2117,2959875,Go Jae-hyun,,,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/g0rKHnDEGK6N0HnRtwauFIV8ZSo.jpg,1994-11-22,1994.0,11.0,1.0
2118,1952930,Heo Yool,,,1.0,Acting,2.215,https://image.tmdb.org/t/p/original/1LtGElpxqpXRxqtdsU5JpZJmbni.jpg,2009-06-26,2009.0,6.0,4.0
2119,1244798,Yeon Joo Kim,,,,Acting,0.84,,,,,
2120,2141915,Choi Eun-ji,,,,Acting,0.6,,,,,
2121,123766,Kim Joo-hyuk,"Seoul, South Korea",2017-10-30,2.0,Acting,5.363,https://image.tmdb.org/t/p/original/nNZzUKARziU8V77Hh8xIJ89neRu.jpg,1972-10-03,1972.0,10.0,1.0
2122,98131,Park Jin-hee,"Seoul, South Korea",,1.0,Acting,2.198,https://image.tmdb.org/t/p/original/uyFZpowg49fzubds33CdY7V4kSX.jpg,1978-01-08,1978.0,1.0,6.0
2123,1255392,Yoon Sang-hyun,"Paju, Gyeonggi, South Korea",,2.0,Acting,2.215,https://image.tmdb.org/t/p/original/66UoDVZcRVxDCMRyvO6kP7FBN9e.jpg,1973-09-21,1973.0,9.0,4.0
2124,3623817,Kim Hieora,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/xeAi9a2wSRBBDsCEJulg8FiAJrK.jpg,1989-03-18,1989.0,3.0,5.0
2125,1376551,Oh Sang-jin,"Ulsan, South Korea",,2.0,Acting,1.709,https://image.tmdb.org/t/p/original/qXjhvb9m1RmeRD9folS91Z8gEnm.jpg,1980-02-15,1980.0,2.0,4.0
2126,560066,Kwon Hyun-sang,Seoul - South Korea,,2.0,Acting,1.598,https://image.tmdb.org/t/p/original/8Ul5WRDClAWlC0KrMlgrKlh99ND.jpg,1981-07-02,1981.0,7.0,3.0
2127,86329,Ahn Kil-kang,South Korea,,2.0,Acting,7.167,https://image.tmdb.org/t/p/original/oxCE74vQ0HgN3Z4ChEEnqk1Dxve.jpg,1966-08-24,1966.0,8.0,2.0
2128,1537768,Kim Tae-ri,"Seoul, South Korea",,1.0,Acting,15.116,https://image.tmdb.org/t/p/original/gFofVUeVlIvBJMUv7maHQwWdfsk.jpg,1990-04-24,1990.0,4.0,1.0
2129,1671441,Heo Jung-do,"Jinju, South Gyeongsang Province, South Korea",,2.0,Acting,2.48,https://image.tmdb.org/t/p/original/bydtqmIPSPPrQwsIjiPtNrJd8Lr.jpg,1980-12-24,1980.0,12.0,2.0
2130,1122533,Goo Ha-ra,"Gwangju, South Korea",2019-11-24,1.0,Acting,1.901,https://image.tmdb.org/t/p/original/pgNFeaDIEr0SxqEDlMnUFup1wXm.jpg,1991-01-13,1991.0,1.0,6.0
2131,3277027,Nam Woo-joo,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/qxz4JbQVnobf31VjW07zTdPscGq.jpg,1988-11-04,1988.0,11.0,4.0
2132,2625514,Son Kyoung-won,South Korea,,2.0,Acting,1.22,https://image.tmdb.org/t/p/original/7CINFxi4MRDQJITTILeHZj4vu4F.jpg,1972-05-22,1972.0,5.0,0.0
2133,1418580,Lee Dong-hwi,South Korea,,2.0,Acting,10.589,https://image.tmdb.org/t/p/original/1cZ40lS8BomxgOl2obltRsiefZ7.jpg,1985-07-22,1985.0,7.0,0.0
2134,3711571,Yoon Sang-hyeon,,,,Acting,0.6,https://image.tmdb.org/t/p/original/ta6ZCkCPb0Zazt0rgPZphsSOv6K.jpg,,,,
2135,2879348,Lee Doll-hyung,South Korea,,2.0,Acting,1.111,https://image.tmdb.org/t/p/original/pUQcpYXOOOGzFO9evMoeALIgBir.jpg,1967-05-09,1967.0,5.0,1.0
2136,1253449,Yang Mi-kyung,"Jeju Island, South Korea",,1.0,Acting,4.019,https://image.tmdb.org/t/p/original/3vmMmJw9dYHa9VZRsVaG6WEqQbF.jpg,1961-07-25,1961.0,7.0,1.0
2137,1593676,Lee Seung-hyo,"Chungju, South Korea",,2.0,Acting,1.38,,1980-05-05,1980.0,5.0,0.0
2138,1875844,Lisa,"Bangkok, Thailand",,1.0,Acting,7.298,https://image.tmdb.org/t/p/original/xFaH590oShIQpjG8cK7bjSj25Iu.jpg,1997-03-27,1997.0,3.0,3.0
2139,2029627,Yoon Da-Young,,,1.0,Acting,2.969,https://image.tmdb.org/t/p/original/uaxtkj4I2GgLoUmyASZwNL8zzYT.jpg,1992-01-14,1992.0,1.0,1.0
2140,3000445,Bae Hyun-Kyung,South Korea,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/ajOv7bToeK5ARypST0kaTVFGg3s.jpg,,,,
